Região Geográfica,UF,Regional de Saúde,Município,Código IBGE,Tipo da Instituição,Sigla da Instituição,Nome da Instiuição,Nome do escritório regional/local,CNPJ do escritório regional/local,Tipo da Forma de Abastecimento,Código Forma de abastecimento,Nome da Forma de Abastecimento,Nome da ETA/UTA,Ano de referência,Tipo de captação,Categoria do manancial superficial,Nome do manancial superficial,Categoria do ponto de captação subterrâneo,Nome do ponto de captação subterrâneo,Outorga,Latitude,Longitude,Vazão,Latitude_corrigida,Longitude_corrigida
SUL,RS,6ª CRS,SERTAO,432050,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C432050000029,IFRS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 3 FUNCIONARIOS,N,"-28,04209","-52,27485",0.0,-28.04209,-52.27485
SUL,RS,6ª CRS,SERTAO,432050,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C432050000029,IFRS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 2 ALOJAMENTOS,N,"-28,04209","-52,27485",0.0,-28.04209,-52.27485
SUL,RS,6ª CRS,SERTAO,432050,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C432050000029,IFRS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 4 SUINOS,N,"-28,04042","-52,27235",0.0,-28.04042,-52.27235
SUL,RS,4ª CRS,JARI,431113,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS SEDE,4857522000165.0,SAC,C431113000012,JARI SEDE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-29,2892","-54,2218",2.0,-29.2892,-54.2218
SUL,RS,4ª CRS,JARI,431113,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS SEDE,4857522000165.0,SAC,C431113000012,JARI SEDE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 2,S,"-29,289211","-54,221761",2.0,-29.289211,-54.221761
SUL,RS,5ª CRS,FAGUNDES VARELA,430786,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430786000008,ASSOCIACAO SAO PAULO DA CRUZ,,2024,SUBTERRANEO,,,POÇO ARTESIANO,PÇ SAO PAULO DA CRUZ,S,"-28,0","-51,0",0.92,-28.0,-51.0
SUL,RS,5ª CRS,CORONEL PILAR,430593,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430593000005,SAC SAO BARTOLOMEU,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO SAO BARTOLOMEU,N,"-29,0","-51,0",3.0,-29.0,-51.0
SUL,RS,8ª CRS,ESTRELA VELHA,430781,Regional,EDSON LUIS,EDSON LUIS STEIN EIRELI EMPRESA HIDROAMBIENTAL,EMPRESA HIDROAMBIENTAL,8595885000120.0,SAC,C430781000044,SOCIEDADE DE AGUA SAO MARCOS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,1767","-53,1606",3.0,-29.1767,-53.1606
SUL,RS,18ª CRS,SANTO ANTONIO DA PATRULHA,431760,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C431760000016,SAC POCO CANCELA PRETA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO CANCELA PRETA,N,"-29,825139","-50,483806",0.0,-29.825139,-50.483806
SUL,RS,5ª CRS,FAGUNDES VARELA,430786,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430786000018,ASSOCIACAO CORTELINI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO CORTELINI,S,"-28,0","-51,0",0.52,-28.0,-51.0
SUL,RS,5ª CRS,VERANOPOLIS,432280,Regional,LABORPLAN,LABORPLAN LABORATORIO DE ANALISES DE AGUAS DO PLANALTO MEDIO LTDA,LABORPLAN,10560231000103.0,SAC,C432280000014,ASSOCIACAO DO POCO ARTESIANO DE SAO GOTARDO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POCO SAO GOTARDO,S,"-28,96888","-51,489106",0.0,-28.96888,-51.489106
SUL,RS,14ª CRS,PORTO MAUA,431505,Regional,MUNDO D A,MUNDO D AGUA PURIFICADORES LTDA,MUNDO D AGUA,18987334000166.0,SAC,C431505000008,SAC ITAJUBÁ II,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,544763","-54,651875",0.0,-27.544763,-54.651875
SUL,RS,16ª CRS,ENCANTADO,430680,Regional,BIOSUL,BIOSUL SOLUCOES AMBIENTAIS LTDA,BIOSUL,5455760000107.0,SAC,C430680000015,SOCIEDADE DE AGUA LINHA ARGOLA II,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LINHA ARGOLA,N,"-29,2449166","-51,9527777",15.0,-29.2449166,-51.9527777
SUL,RS,12ª CRS,VITORIA DAS MISSOES,432375,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C432375000017,EVANGELICA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0","-54,0",10.0,-28.0,-54.0
SUL,RS,11ª CRS,RIO DOS INDIOS,431555,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C431555000017,LINHA MANJOLO,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),Ponto 1,N,"-27,259231","-52,934932",0.0,-27.259231,-52.934932
SUL,RS,1ª CRS,TAQUARA,432120,Regional,KF,KF SOLUCOES AMBIENTAIS LTDA,HIDROQUIM KF SOLUCOES AMBIENTAIS LTDA,11301741000129.0,SAC,C432120000061,J SMANIOTTO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 2,S,"-29,6546","-50,75",2.0,-29.6546,-50.75
SUL,RS,6ª CRS,GENTIL,430885,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430885000002,SAC CAMPINAS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SAC CABRIUVA,N,"-28,3919111","-52,0931195",4.44,-28.3919111,-52.0931195
SUL,RS,6ª CRS,GENTIL,430885,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430885000006,SAC SANTA LUCIA FORQUILHA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SAC SANTA L FORQUILH,N,"-28,3531833","-52,0821917",3.33,-28.3531833,-52.0821917
SUL,RS,12ª CRS,PORTO XAVIER,431510,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C431510000025,VILA SAO FRANCISCO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,VILA S. FRANC SAPPER,N,"-27,91383","-55,11932",0.0,-27.91383,-55.11932
SUL,RS,16ª CRS,SANTA CLARA DO SUL,431675,Regional,KF,KF SOLUCOES AMBIENTAIS LTDA,HIDROQUIM KF SOLUCOES AMBIENTAIS LTDA,11301741000129.0,SAC,C431675000001,POÇO ANTONIO MILTON BRAUN,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO MILTON BRAUN,S,"-29,4572","-52,0736",0.0,-29.4572,-52.0736
SUL,RS,16ª CRS,SANTA CLARA DO SUL,431675,Regional,KF,KF SOLUCOES AMBIENTAIS LTDA,HIDROQUIM KF SOLUCOES AMBIENTAIS LTDA,11301741000129.0,SAC,C431675000003,POÇO SIRIO JOHANN,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO SIRIO JOHANN,S,"-29,4611","-52,0639",0.0,-29.4611,-52.0639
SUL,RS,16ª CRS,SANTA CLARA DO SUL,431675,Regional,BIOSUL,BIOSUL SOLUCOES AMBIENTAIS LTDA,BIOSUL,5455760000107.0,SAC,C431675000006,POÇO CHAPADAO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO CHAPADÃO,S,"-29,4433","-52,127",0.0,-29.4433,-52.127
SUL,RS,14ª CRS,SANTA ROSA,431720,Regional,MUNDO D A,MUNDO D AGUA PURIFICADORES LTDA,MUNDO D AGUA,18987334000166.0,SAC,C431720000032,COMUNIDADE CANDEIA ALTA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,78809","-54,45583",0.0,-27.78809,-54.45583
SUL,RS,16ª CRS,CAPITAO,430469,Regional,KF,KF SOLUCOES AMBIENTAIS LTDA,HIDROQUIM KF SOLUCOES AMBIENTAIS LTDA,11301741000129.0,SAC,C430469000007,SAC CENTRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO IDELO BARTH,N,"-29,268545","-51,988025",2.08,-29.268545,-51.988025
SUL,RS,16ª CRS,CAPITAO,430469,Regional,KF,KF SOLUCOES AMBIENTAIS LTDA,HIDROQUIM KF SOLUCOES AMBIENTAIS LTDA,11301741000129.0,SAC,C430469000007,SAC CENTRO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO OTELMO,N,"-29,275336","-51,982135",1.61,-29.275336,-51.982135
SUL,RS,11ª CRS,PONTE PRETA,431478,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C431478000011,LINHA SEIS NOGARA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,676041","-52,506671",1.6,-27.676041,-52.506671
SUL,RS,15ª CRS,RONDINHA,431620,Regional,DALCONT,DALCONT SERVICO DE TRATAMENTO DE AGUA LTDA,DALCONT,7307773000164.0,SAC,C431620000019,LINHA MANJOLLINHO (PASQUALLI) - SAC 31,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 2,N,"-27,50367","-52,4928",1.0,-27.50367,-52.4928
SUL,RS,15ª CRS,RONDINHA,431620,Regional,DALCONT,DALCONT SERVICO DE TRATAMENTO DE AGUA LTDA,DALCONT,7307773000164.0,SAC,C431620000003,ARACA SANTANA E BAIOS BAIXO SAC 05,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,52327","-52,55028",1.3,-27.52327,-52.55028
SUL,RS,14ª CRS,ALEGRIA,430045,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C430045000018,RINCAO DOS NARDES,,2024,SUBTERRANEO,,,POÇO ARTESIANO,RINCAO DOS NARDES,N,"-27,827089","-53,9940255",0.0,-27.827089,-53.9940255
SUL,RS,11ª CRS,CRUZALTENSE,430613,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430613000009,ASSOCIAÇÃO LINHA COXILHA SECA,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),ASS. L. C. SECA,N,"-27,62522","-52,60379",0.3,-27.62522,-52.60379
SUL,RS,11ª CRS,GAURAMA,430870,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430870000003,LINHA NOVE,,2024,SUBTERRANEO,,,POÇO FREÁTICO (RASO),Ponto 1,N,"-27,606267","-52,078732",1.0,-27.606267,-52.078732
SUL,RS,14ª CRS,SANTA ROSA,431720,Regional,MUNDO D A,MUNDO D AGUA PURIFICADORES LTDA,MUNDO D AGUA,18987334000166.0,SAC,C431720000001,ASSOCIACAO CONSUMIDORES DE AGUA POTAVEL LINHA DR PEDRO DE TOLEDO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,90406","-54,64825",46.8,-27.90406,-54.64825
SUL,RS,5ª CRS,COTIPORA,430595,Regional,FV,FV QUIMICA AMBIENTAL LTDA,FV QUIMICA AMBIENTAL,10650417000153.0,SAC,C430595000014,POÇO ARTESIANO AGUA POTAVEL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-28,9778055","-51,6395555",0.0,-28.9778055,-51.6395555
SUL,RS,5ª CRS,PROTASIO ALVES,431517,Regional,LABORPLAN,LABORPLAN LABORATORIO DE ANALISES DE AGUAS DO PLANALTO MEDIO LTDA,LABORPLAN,10560231000103.0,SAC,C431517000013,SAC BOARETO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço Boareto,N,"-28,823503","-51,495278",1.66,-28.823503,-51.495278
SUL,RS,11ª CRS,QUATRO IRMAOS,431531,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C431531000012,LINHA FARROUPILHA III,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"27,797777","52,477222",0.0,27.797777,52.477222
SUL,RS,6ª CRS,MARAU,431180,Regional,LA FONTANA,LA FONTANA SANEAMENTO LTDA,LA FONTANA,2556476000139.0,SAC,C431180000034,SAO JOAO DO BARROSO II COSTENARO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,ANTONIO COSTENARO,N,"-28,491415","-52,32713",1.0,-28.491415,-52.32713
SUL,RS,4ª CRS,SANTA MARIA,431690,Regional,LABORPLAN,LABORPLAN LABORATORIO DE ANALISES DE AGUAS DO PLANALTO MEDIO LTDA,LABORPLAN,10560231000103.0,SAC,C431690000023,CAMPO DE ADESTRAMENTO SUL CASUL BASE ADM DA GUARNICAO DE SANTA MARIA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Poço Tubular - Campo de Adestramento Sul,S,"-29,7353","-53,8469",1.4,-29.7353,-53.8469
SUL,RS,11ª CRS,ERVAL GRANDE,430720,Regional,ESSENCIAL,ESSENCIAL QUIMICA E SANEAMENTO LTDA,UNICA,12305407000106.0,SAC,C430720000003,POCO BARCAROLLO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,262997","-52,333305",0.8,-27.262997,-52.333305
SUL,RS,5ª CRS,CORONEL PILAR,430593,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430593000002,SAC LINHA BRASILIA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO L BRASILIA,N,"-29,0","-51,0",3.0,-29.0,-51.0
SUL,RS,5ª CRS,NOVA BASSANO,431290,Regional,LABORPLAN,LABORPLAN LABORATORIO DE ANALISES DE AGUAS DO PLANALTO MEDIO LTDA,LABORPLAN,10560231000103.0,SAC,C431290000026,COMUNIDADE SAO MARCOS,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,7109","-51,74429",2.56,-28.7109,-51.74429
SUL,RS,15ª CRS,RONDINHA,431620,Regional,DALCONT,DALCONT SERVICO DE TRATAMENTO DE AGUA LTDA,DALCONT,7307773000164.0,SAC,C431620000009,LINHA BELLI - SAC 19,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,45115","-52,55059",1.5,-27.45115,-52.55059
SUL,RS,15ª CRS,RONDINHA,431620,Regional,DALCONT,DALCONT SERVICO DE TRATAMENTO DE AGUA LTDA,DALCONT,7307773000164.0,SAC,C431620000031,LINHA CACHOEIRA BRANCA SAC 26,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,4902","-52,57254",1.3,-27.4902,-52.57254
SUL,RS,5ª CRS,SAO MARCOS,431900,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS SEDE,4857522000165.0,SAC,C431900000002,ASSOCIACAO SANTO HENRIQUE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Santo Henrique,N,"-28,968685","-51,092163",3.0,-28.968685,-51.092163
SUL,RS,6ª CRS,GENTIL,430885,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430885000005,SAC SAO GOTARDO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SAC SAO GOTARDO,N,"-28,4326583","-52,0267722",2.22,-28.4326583,-52.0267722
SUL,RS,5ª CRS,FAGUNDES VARELA,430786,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430786000013,ASSOCIACAO SAO JOAO I,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO SAO JOAO I,S,"-28,0","-51,0",0.54,-28.0,-51.0
SUL,RS,14ª CRS,SAO PAULO DAS MISSOES,431930,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C431930000018,SAC MATO GROSSO B,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,9887222","-55,0239444",0.0,-27.9887222,-55.0239444
SUL,RS,14ª CRS,SAO PAULO DAS MISSOES,431930,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C431930000016,SAC LOURO SECO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,9470833","-55,0185556",0.0,-27.9470833,-55.0185556
SUL,RS,14ª CRS,SAO PAULO DAS MISSOES,431930,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C431930000030,SAC IPE 1,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0112222","-54,8853889",0.0,-28.0112222,-54.8853889
SUL,RS,12ª CRS,VITORIA DAS MISSOES,432375,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C432375000024,ROLIM DE MOURA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0","-54,0",10.0,-28.0,-54.0
SUL,RS,4ª CRS,JARI,431113,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS SEDE,4857522000165.0,SAC,C431113000021,SANTO ANTONIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Santo Antônio,N,"-29,33586","-54,386652",1.0,-29.33586,-54.386652
SUL,RS,4ª CRS,JARI,431113,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS SEDE,4857522000165.0,SAC,C431113000021,SANTO ANTONIO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Passo da Porteira,N,"-29,31625","-54,409788",1.0,-29.31625,-54.409788
SUL,RS,5ª CRS,FAGUNDES VARELA,430786,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430786000010,ASSOCIACAO GIOMBELLI,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO GIOMBELLI,S,"-28,0","-51,0",0.74,-28.0,-51.0
SUL,RS,5ª CRS,SAO MARCOS,431900,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS SEDE,4857522000165.0,SAC,C431900000009,ABASTECIMENTO D AGUA NOSSA SENHORA DE FATIMA EDITH,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Edith 2,N,"-28,910047","-51,110537",1.0,-28.910047,-51.110537
SUL,RS,5ª CRS,SAO MARCOS,431900,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS SEDE,4857522000165.0,SAC,C431900000009,ABASTECIMENTO D AGUA NOSSA SENHORA DE FATIMA EDITH,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Edith,N,"-28,908858","-51,122004",1.2,-28.908858,-51.122004
SUL,RS,11ª CRS,CENTENARIO,430511,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430511000019,VILA HORTENCIA II,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,Ponto 1,N,"-27,7676167","-52,0391639",0.0,-27.7676167,-52.0391639
SUL,RS,11ª CRS,CENTENARIO,430511,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430511000024,LAJEADO ANDRE II,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,Ponto 1,N,"-27,7505111","-51,9424389",0.0,-27.7505111,-51.9424389
SUL,RS,11ª CRS,CENTENARIO,430511,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430511000015,LAJEADO VEADO I,,2024,SUBTERRANEO,,,NASCENTE/MINA/FONTE,Ponto 1,N,"-27,736","-51,99195",0.0,-27.736,-51.99195
SUL,RS,1ª CRS,HARMONIA,430955,Regional,LICS R,LICS SUPER AGUA EIRELI EPP,LICS,4857522000165.0,SAC,C430955000034,VILA FLORESTA SCHULTZ,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Linha Morro do Cedro,N,"-29,5524107","-51,4167864",5.0,-29.5524107,-51.4167864
SUL,RS,11ª CRS,VIADUTOS,432290,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C432290000014,LINHA LAMBARI 2024,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,S,"-27,475025","-52,008195",0.0,-27.475025,-52.008195
SUL,RS,14ª CRS,SANTO CRISTO,431790,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C431790000021,SAC VILA LARANJEIRA LINHA JACARUABA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,8015","-54,8225",0.0,-27.8015,-54.8225
SUL,RS,11ª CRS,CHARRUA,430537,Regional,FV,FV QUIMICA AMBIENTAL LTDA,FV QUIMICA AMBIENTAL,10650417000153.0,SAC,C430537000007,LINHA CANJICA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,961811","-52,04307",0.0,-27.961811,-52.04307
SUL,RS,11ª CRS,ERECHIM,430700,Regional,FV,FV QUIMICA AMBIENTAL LTDA,FV QUIMICA AMBIENTAL,10650417000153.0,SAC,C430700000086,PME SAASA LINHA JAGUARETE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,52596","-52,237442",2.22,-27.52596,-52.237442
SUL,RS,5ª CRS,NOVA PRATA,431330,Regional,H2O,H2O SANEAMENTO LTDA,H2O SANEAMENTO,468803000175.0,SAC,C431330000009,SAC AGUAS CRISTALINAS SAG FAMILIA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,PONTO SAGRADA FAMILI,S,"-28,4748","-51,36",16.0,-28.4748,-51.36
SUL,RS,11ª CRS,JACUTINGA,431090,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C431090000017,UNIAO 01,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,712223","-52,54503",0.0,-27.712223,-52.54503
SUL,RS,14ª CRS,CANDIDO GODOI,430430,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430430000022,LINHA SECCAO A,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,917652","-54,731332",0.0,-27.917652,-54.731332
SUL,RS,16ª CRS,LAJEADO,431140,Regional,BIOSUL,BIOSUL SOLUCOES AMBIENTAIS LTDA,BIOSUL,5455760000107.0,SAC,C431140000050,SOCIEDADE DE ABASTECIMENTO DE AGUA SAO BENTO CENTRO 1 ESCOLA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,45404","-52,019787",2.7,-29.45404,-52.019787
SUL,RS,14ª CRS,ALECRIM,430030,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430030000003,ESQUINA BARBOSA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,6955732","-54,8189167",0.0,-27.6955732,-54.8189167
SUL,RS,11ª CRS,BARAO DE COTEGIPE,430170,Regional,ESSENCIAL,ESSENCIAL QUIMICA E SANEAMENTO LTDA,UNICA,12305407000106.0,SAC,C430170000018,LINHA SAO ROQUE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,LINHA SÃO ROQUE,N,"-27,625259","-52,448341",0.8,-27.625259,-52.448341
SUL,RS,14ª CRS,PORTO MAUA,431505,Regional,MUNDO D A,MUNDO D AGUA PURIFICADORES LTDA,MUNDO D AGUA,18987334000166.0,SAC,C431505000003,SAC BARRA DO SANTO CRISTO,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,576314","-54,700108",0.0,-27.576314,-54.700108
SUL,RS,5ª CRS,FAGUNDES VARELA,430786,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430786000014,ASSOCIACAO AGUA SUL,,2024,SUBTERRANEO,,,POÇO ARTESIANO,POÇO AGUA SUL,S,"-28,0","-51,0",0.65,-28.0,-51.0
SUL,RS,16ª CRS,POCO DAS ANTAS,431475,Regional,AGUA E SOL,AGUA E SOLO SOLUCOES EM SANEAMENTO LTDA,AGUA E SOLO,11426768000148.0,SAC,C431475000001,ASSOCIACAO DE AGUA AMIGOS DE BOA VISTA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,428252","-51,667112",5.55,-29.428252,-51.667112
SUL,RS,6ª CRS,GENTIL,430885,Regional,LACUA SIST,LACUA SISTEMA DE TRATAMENTO DE AGUA E SANEAMENTO LTDA,LACUA,7688147000165.0,SAC,C430885000007,SAC FORQUILHA,,2024,SUBTERRANEO,,,POÇO ARTESIANO,SAC FORQUILHA,N,"-28,3673889","-52,077425",1.66,-28.3673889,-52.077425
SUL,RS,14ª CRS,SAO PAULO DAS MISSOES,431930,Regional,PRECISAO T,PRECISAO TRATAMENTODEAGUA LTDA,PRECISAO,24604095000110.0,SAC,C431930000002,SAC AVANTE,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-28,0249444","-54,9557222",0.0,-28.0249444,-54.9557222
SUL,RS,14ª CRS,CANDIDO GODOI,430430,Regional,ARTIBRAS,ARTIBRAS SANEAMENTO E ENGENHARIA EIRELI,ARTIBRAS,4091474000147.0,SAC,C430430000029,LINHA TIMBAUVA BAIXA 01,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-27,909776","-54,689741",0.0,-27.909776,-54.689741
SUL,RS,16ª CRS,LAJEADO,431140,Regional,AGUA E SOL,AGUA E SOLO SOLUCOES EM SANEAMENTO LTDA,AGUA E SOLO,11426768000148.0,SAC,C431140000036,MARIO SCHWARZER,,2024,SUBTERRANEO,,,POÇO ARTESIANO,Ponto 1,N,"-29,455133","-51,967422",0.0,-29.455133,-51.967422
